Generation,Fitness function uses,Best fitness,Average fitness,Median fitness,Worst Fitness,Population size,Std Population,Predicted class 1,Probability 1,Predicted class 2,Probability 2,Predicted class 3,Probability 3,Predicted class 4,Probability 4,Predicted class 5,Probability 5,crossover_function,selection_function,tournament_size,mutation_function,bounded_mutation_function,mutation_rate,mutation_variance,classes_to_avoid,max_change
1,80,0.06559616327285767,0.046501047909259796,0.0462319552898407,0.031203269958496094,40,137.50190168325895,espresso,0.9351678490638733,cup,0.008188021369278431,plate,0.0016339404974132776,coffeepot,0.0014327372191473842,bakery,0.0012880932772532105,OnePointCrossover,TournamentSelection,4,Conservatism,UniformIntegerMutation,0.05,6,5,15
2,120,0.08118730783462524,0.055577684193849564,0.05420351028442383,0.037356793880462646,40,128.81113135930036,espresso,0.9196085929870605,cup,0.012553812004625797,plate,0.0017736604204401374,coffeepot,0.0016105828108265996,bakery,0.0014602519804611802,OnePointCrossover,TournamentSelection,4,Conservatism,UniformIntegerMutation,0.05,6,5,15
3,160,0.07448703050613403,0.06256288290023804,0.062069058418273926,0.05131036043167114,40,113.97672831995563,espresso,0.9262803792953491,cup,0.010859807021915913,plate,0.0016903472132980824,coffeepot,0.0015935034025460482,bakery,0.0013347342610359192,OnePointCrossover,TournamentSelection,4,Conservatism,UniformIntegerMutation,0.05,6,5,15
4,200,0.0752667784690857,0.06770350784063339,0.0685681402683258,0.0581093430519104,40,101.29804055025184,espresso,0.9254698753356934,cup,0.010147884488105774,plate,0.0017286762595176697,coffeepot,0.0015143537893891335,bakery,0.0012715093325823545,OnePointCrossover,TournamentSelection,4,Conservatism,UniformIntegerMutation,0.05,6,5,15
5,240,0.08522284030914307,0.07133884727954865,0.0712885856628418,0.06289815902709961,40,101.4978898205172,espresso,0.9160135984420776,cup,0.00998762995004654,plate,0.003288288600742817,coffeepot,0.0023812265135347843,bakery,0.001548497355543077,OnePointCrossover,TournamentSelection,4,Conservatism,UniformIntegerMutation,0.05,6,5,15
6,280,0.0890040397644043,0.07602979242801666,0.07675406336784363,0.06279122829437256,40,97.56602840107722,espresso,0.9124182462692261,cup,0.010739881545305252,plate,0.003062473377212882,coffeepot,0.0023665588814765215,bakery,0.0014793972950428724,OnePointCrossover,TournamentSelection,4,Conservatism,UniformIntegerMutation,0.05,6,5,15
7,320,0.09670001268386841,0.0823466032743454,0.08294644951820374,0.06868267059326172,40,95.79026371932805,espresso,0.9048927426338196,cup,0.011330867186188698,plate,0.003149040974676609,coffeepot,0.0024204140063375235,bagel,0.0015872955555096269,OnePointCrossover,TournamentSelection,4,Conservatism,UniformIntegerMutation,0.05,6,5,15
8,360,0.09511452913284302,0.08555741608142853,0.08706757426261902,0.07149314880371094,40,97.97124183159181,espresso,0.9063369631767273,cup,0.011340582743287086,plate,0.0030602163169533014,coffeepot,0.002436677925288677,bagel,0.0014566992176696658,OnePointCrossover,TournamentSelection,4,Conservatism,UniformIntegerMutation,0.05,6,5,15
9,400,0.1016039252281189,0.08975544571876526,0.09121835231781006,0.07683563232421875,40,95.40526516473938,espresso,0.8994994759559631,cup,0.012208454310894012,plate,0.0026016845367848873,coffeepot,0.002386208390817046,bakery,0.001780517166480422,OnePointCrossover,TournamentSelection,4,Conservatism,UniformIntegerMutation,0.05,6,5,15
10,440,0.10230439901351929,0.09286992251873016,0.09280753135681152,0.07569372653961182,40,97.02756158700717,espresso,0.8990052342414856,cup,0.013726447708904743,plate,0.0032683799508959055,coffeepot,0.002824480878189206,bakery,0.0013394261477515101,OnePointCrossover,TournamentSelection,4,Conservatism,UniformIntegerMutation,0.05,6,5,15
11,480,0.10601049661636353,0.09496279060840607,0.0962059497833252,0.08204060792922974,40,95.19874221176042,espresso,0.8956071734428406,cup,0.012185891158878803,plate,0.0035698506981134415,coffeepot,0.0027756576891988516,bagel,0.0015993390697985888,OnePointCrossover,TournamentSelection,4,Conservatism,UniformIntegerMutation,0.05,6,5,15
12,520,0.12441462278366089,0.10194897651672363,0.10169333219528198,0.08065944910049438,40,92.00435357388503,espresso,0.8772580623626709,cup,0.014939297921955585,plate,0.004673469346016645,coffeepot,0.0034519799519330263,bagel,0.001668892684392631,OnePointCrossover,TournamentSelection,4,Conservatism,UniformIntegerMutation,0.05,6,5,15
13,560,0.1296284794807434,0.10784141719341278,0.10937076807022095,0.09247064590454102,40,87.51260651277259,espresso,0.8721213340759277,cup,0.01568254642188549,plate,0.004726439714431763,coffeepot,0.0035481597296893597,bagel,0.0017676731804385781,OnePointCrossover,TournamentSelection,4,Conservatism,UniformIntegerMutation,0.05,6,5,15
14,600,0.1324283480644226,0.11429629474878311,0.11581164598464966,0.08820986747741699,40,80.10216634744754,espresso,0.8692261576652527,cup,0.016804739832878113,plate,0.005476369056850672,coffeepot,0.003693675622344017,bakery,0.001669319928623736,OnePointCrossover,TournamentSelection,4,Conservatism,UniformIntegerMutation,0.05,6,5,15
15,640,0.13669747114181519,0.11639900505542755,0.11717525124549866,0.08966302871704102,40,63.33520970234086,espresso,0.8649012446403503,cup,0.01908443681895733,plate,0.005171177443116903,coffeepot,0.004041131120175123,bagel,0.0015908110653981566,OnePointCrossover,TournamentSelection,4,Conservatism,UniformIntegerMutation,0.05,6,5,15
16,680,0.14006751775741577,0.12184977531433105,0.12146326899528503,0.1037948727607727,40,58.33267569733729,espresso,0.861449658870697,cup,0.021405663341283798,plate,0.0055688973516225815,coffeepot,0.004228446166962385,bagel,0.001530192792415619,OnePointCrossover,TournamentSelection,4,Conservatism,UniformIntegerMutation,0.05,6,5,15
17,720,0.14723330736160278,0.12751439213752747,0.12797898054122925,0.10615032911300659,40,52.94358892965087,espresso,0.8544345498085022,cup,0.02291303686797619,plate,0.005699272267520428,coffeepot,0.004402658436447382,bagel,0.001666046679019928,OnePointCrossover,TournamentSelection,4,Conservatism,UniformIntegerMutation,0.05,6,5,15
18,760,0.1478298306465149,0.13215650618076324,0.13263443112373352,0.11890947818756104,40,52.040444562721504,espresso,0.8538641333580017,cup,0.021287525072693825,plate,0.005661621689796448,coffeepot,0.004193563479930162,bagel,0.0017232858808711171,OnePointCrossover,TournamentSelection,4,Conservatism,UniformIntegerMutation,0.05,6,5,15
19,800,0.1570420265197754,0.13593479990959167,0.13455647230148315,0.12491381168365479,40,54.1694360084766,espresso,0.8446863293647766,cup,0.024053558707237244,plate,0.006413137540221214,coffeepot,0.004719841759651899,bagel,0.0017355390591546893,OnePointCrossover,TournamentSelection,4,Conservatism,UniformIntegerMutation,0.05,6,5,15
20,840,0.16060644388198853,0.14132900536060333,0.14096173644065857,0.11958062648773193,40,51.4785473902086,espresso,0.8413676619529724,cup,0.020154105499386787,plate,0.005824301391839981,coffeepot,0.0042353528551757336,bagel,0.001977653242647648,OnePointCrossover,TournamentSelection,4,Conservatism,UniformIntegerMutation,0.05,6,5,15
21,880,0.1679583191871643,0.14837685227394104,0.14901748299598694,0.13147622346878052,40,52.446819735066825,espresso,0.8341432213783264,cup,0.02150348201394081,plate,0.006442338693886995,coffeepot,0.0044548045843839645,bagel,0.0021015091333538294,OnePointCrossover,TournamentSelection,4,Conservatism,UniformIntegerMutation,0.05,6,5,15
22,920,0.1744980812072754,0.15610453486442566,0.15672680735588074,0.13572168350219727,40,51.87137660728353,espresso,0.8274568915367126,cup,0.024048052728176117,plate,0.006681187078356743,coffeepot,0.0048228963278234005,bagel,0.0019426968647167087,OnePointCrossover,TournamentSelection,4,Conservatism,UniformIntegerMutation,0.05,6,5,15
23,960,0.19765347242355347,0.16278977692127228,0.16245266795158386,0.1452578902244568,40,50.16838360146694,espresso,0.8045124411582947,cup,0.02557065524160862,plate,0.007779384963214397,coffeepot,0.005252494942396879,bagel,0.0022061662748456,OnePointCrossover,TournamentSelection,4,Conservatism,UniformIntegerMutation,0.05,6,5,15
24,1000,0.1932586431503296,0.1718258261680603,0.17124542593955994,0.1365056037902832,40,39.99407177808372,espresso,0.8088212609291077,cup,0.024692296981811523,plate,0.007596639916300774,coffeepot,0.005363124422729015,bagel,0.0020993563812226057,OnePointCrossover,TournamentSelection,4,Conservatism,UniformIntegerMutation,0.05,6,5,15
25,1040,0.19076335430145264,0.1766420155763626,0.17963272333145142,0.1555778980255127,40,32.163360534497905,espresso,0.8113081455230713,cup,0.02387191541492939,plate,0.0068360185250639915,coffeepot,0.0048238737508654594,bagel,0.0021026204340159893,OnePointCrossover,TournamentSelection,4,Conservatism,UniformIntegerMutation,0.05,6,5,15
26,1080,0.19898861646652222,0.18154075741767883,0.18051031231880188,0.16647928953170776,40,31.73230932456917,espresso,0.8033101558685303,cup,0.02531507983803749,plate,0.0073299715295434,coffeepot,0.00474438676610589,bagel,0.00229374086484313,OnePointCrossover,TournamentSelection,4,Conservatism,UniformIntegerMutation,0.05,6,5,15
27,1120,0.20458859205245972,0.18598321080207825,0.18544870615005493,0.16897135972976685,40,33.056366221468636,espresso,0.7976877689361572,cup,0.025760995224118233,plate,0.007603521458804607,coffeepot,0.004807592835277319,bagel,0.002253045327961445,OnePointCrossover,TournamentSelection,4,Conservatism,UniformIntegerMutation,0.05,6,5,15
28,1160,0.21904677152633667,0.19076021015644073,0.18921631574630737,0.17012029886245728,40,33.636627444426026,espresso,0.7832320332527161,cup,0.027015240862965584,plate,0.008265201933681965,coffeepot,0.004912932403385639,bagel,0.0022704291623085737,OnePointCrossover,TournamentSelection,4,Conservatism,UniformIntegerMutation,0.05,6,5,15
29,1200,0.22395724058151245,0.19582611322402954,0.19654357433319092,0.17537444829940796,40,34.591502187979565,espresso,0.7786214351654053,cup,0.027522627264261246,plate,0.008101622574031353,coffeepot,0.004770832601934671,bagel,0.002588015515357256,OnePointCrossover,TournamentSelection,4,Conservatism,UniformIntegerMutation,0.05,6,5,15
30,1240,0.22653812170028687,0.20267677307128906,0.2031775712966919,0.17782384157180786,40,35.591746294319556,espresso,0.7761510610580444,cup,0.024958984926342964,plate,0.008192927576601505,coffeepot,0.0049391151405870914,bagel,0.0026895576156675816,OnePointCrossover,TournamentSelection,4,Conservatism,UniformIntegerMutation,0.05,6,5,15
31,1280,0.2275700569152832,0.21036148071289062,0.21250158548355103,0.18556803464889526,40,34.48653477466031,espresso,0.7747932076454163,cup,0.02993062324821949,plate,0.007582546211779118,coffeepot,0.004533201921731234,bagel,0.002405107719823718,OnePointCrossover,TournamentSelection,4,Conservatism,UniformIntegerMutation,0.05,6,5,15
32,1320,0.23709625005722046,0.21823930740356445,0.21998918056488037,0.18581074476242065,40,34.02265486660408,espresso,0.7655034065246582,cup,0.028517989441752434,plate,0.00844568107277155,coffeepot,0.005037068855017424,bagel,0.0026245831977576017,OnePointCrossover,TournamentSelection,4,Conservatism,UniformIntegerMutation,0.05,6,5,15
33,1360,0.24148333072662354,0.22132718563079834,0.22322088479995728,0.1967793107032776,40,34.79157751137597,espresso,0.7612475156784058,cup,0.028030432760715485,plate,0.009211116470396519,coffeepot,0.005184713285416365,bagel,0.0027528295759111643,OnePointCrossover,TournamentSelection,4,Conservatism,UniformIntegerMutation,0.05,6,5,15
34,1400,0.2471100091934204,0.22495539486408234,0.2254844605922699,0.20940005779266357,40,33.84846557480323,espresso,0.755385160446167,cup,0.031555287539958954,plate,0.008027990348637104,coffeepot,0.005529757589101791,bagel,0.0025465318467468023,OnePointCrossover,TournamentSelection,4,Conservatism,UniformIntegerMutation,0.05,6,5,15
35,1440,0.2481900453567505,0.22992368042469025,0.23147675395011902,0.2046910524368286,40,32.22031269370308,espresso,0.7546162009239197,cup,0.028537165373563766,plate,0.008790011517703533,coffeepot,0.004949608352035284,bagel,0.002807642798870802,OnePointCrossover,TournamentSelection,4,Conservatism,UniformIntegerMutation,0.05,6,5,15
36,1480,0.2516232132911682,0.2321116030216217,0.23254624009132385,0.2094690203666687,40,33.10435574300005,espresso,0.7513561844825745,cup,0.028126388788223267,plate,0.009336605668067932,coffeepot,0.0052455514669418335,bagel,0.0029639035928994417,OnePointCrossover,TournamentSelection,4,Conservatism,UniformIntegerMutation,0.05,6,5,15
37,1520,0.25635266304016113,0.2353557050228119,0.2379259467124939,0.20808720588684082,40,32.4565453910849,espresso,0.7464407086372375,cup,0.029936833307147026,plate,0.009323690086603165,coffeepot,0.005197698716074228,bagel,0.0028019328601658344,OnePointCrossover,TournamentSelection,4,Conservatism,UniformIntegerMutation,0.05,6,5,15
38,1560,0.26226139068603516,0.23924514651298523,0.23884731531143188,0.22023683786392212,40,32.91583266333543,espresso,0.7403551340103149,cup,0.030562492087483406,plate,0.009465123526751995,coffeepot,0.00535641610622406,bagel,0.002636003540828824,OnePointCrossover,TournamentSelection,4,Conservatism,UniformIntegerMutation,0.05,6,5,15
39,1600,0.27328163385391235,0.24642184376716614,0.2459442913532257,0.2223261594772339,40,33.426288204342384,espresso,0.7296554446220398,cup,0.03328720107674599,plate,0.009692616760730743,coffeepot,0.0054153562523424625,bagel,0.0029092051554471254,OnePointCrossover,TournamentSelection,4,Conservatism,UniformIntegerMutation,0.05,6,5,15
40,1640,0.288749098777771,0.2544649541378021,0.2526439130306244,0.22947877645492554,40,32.200195338506504,espresso,0.7141491770744324,cup,0.03662571683526039,plate,0.010940938256680965,coffeepot,0.005745070520788431,bagel,0.002875308971852064,OnePointCrossover,TournamentSelection,4,Conservatism,UniformIntegerMutation,0.05,6,5,15
41,1680,0.29229140281677246,0.26004838943481445,0.2583968937397003,0.2378460168838501,40,32.8934249302417,espresso,0.7107622623443604,cup,0.03406097739934921,plate,0.010957475751638412,coffeepot,0.006097401492297649,bagel,0.0030475249513983727,OnePointCrossover,TournamentSelection,4,Conservatism,UniformIntegerMutation,0.05,6,5,15
42,1720,0.29341262578964233,0.2679905891418457,0.26697853207588196,0.24280667304992676,40,32.27709472287839,espresso,0.709712028503418,cup,0.032769884914159775,plate,0.009732981212437153,coffeepot,0.005653734784573317,bagel,0.0031240477692335844,OnePointCrossover,TournamentSelection,4,Conservatism,UniformIntegerMutation,0.05,6,5,15
43,1760,0.3073316812515259,0.27324753999710083,0.2724584639072418,0.2504870891571045,40,32.85352890736333,espresso,0.6957561373710632,cup,0.034628741443157196,plate,0.009880727156996727,coffeepot,0.005880993790924549,bagel,0.0031270456966012716,OnePointCrossover,TournamentSelection,4,Conservatism,UniformIntegerMutation,0.05,6,5,15
44,1800,0.30438345670700073,0.27779823541641235,0.27685633301734924,0.24993038177490234,40,34.20142298151837,espresso,0.698815643787384,cup,0.031161272898316383,plate,0.010263458825647831,coffeepot,0.005805591586977243,bagel,0.0032091131433844566,OnePointCrossover,TournamentSelection,4,Conservatism,UniformIntegerMutation,0.05,6,5,15
45,1840,0.31527215242385864,0.28297188878059387,0.2839195132255554,0.2548345923423767,40,32.7136710759485,espresso,0.6878447532653809,cup,0.03317500278353691,plate,0.010037273168563843,coffeepot,0.005478234030306339,bagel,0.0031236012000590563,OnePointCrossover,TournamentSelection,4,Conservatism,UniformIntegerMutation,0.05,6,5,15
46,1880,0.32471340894699097,0.2898535132408142,0.28876009583473206,0.26780688762664795,40,33.750846115065265,espresso,0.6787495613098145,cup,0.032429181039333344,plate,0.010458927601575851,coffeepot,0.0058585177175700665,bagel,0.0034303758293390274,OnePointCrossover,TournamentSelection,4,Conservatism,UniformIntegerMutation,0.05,6,5,15
47,1920,0.3358410596847534,0.297982782125473,0.29630935192108154,0.27026039361953735,40,32.79367446607839,espresso,0.6675832271575928,cup,0.03424371778964996,plate,0.01088008377701044,coffeepot,0.006133271846920252,bagel,0.003432824043557048,OnePointCrossover,TournamentSelection,4,Conservatism,UniformIntegerMutation,0.05,6,5,15
48,1960,0.327873170375824,0.30636414885520935,0.30844756960868835,0.27444493770599365,40,29.906734106215087,espresso,0.6754150986671448,cup,0.03226420655846596,plate,0.010303874500095844,coffeepot,0.0057097384706139565,bagel,0.0033011632040143013,OnePointCrossover,TournamentSelection,4,Conservatism,UniformIntegerMutation,0.05,6,5,15
49,2000,0.33382976055145264,0.30758243799209595,0.3070809543132782,0.2725423574447632,40,29.224008535380822,espresso,0.669651210308075,cup,0.03431368246674538,plate,0.011289490386843681,coffeepot,0.005829065106809139,bagel,0.0034476672299206257,OnePointCrossover,TournamentSelection,4,Conservatism,UniformIntegerMutation,0.05,6,5,15
50,2040,0.33357739448547363,0.31042513251304626,0.3095095157623291,0.2876983880996704,40,29.461886145779584,espresso,0.6699180006980896,cup,0.031272731721401215,plate,0.010575216263532639,coffeepot,0.005413916427642107,bagel,0.003487088717520237,OnePointCrossover,TournamentSelection,4,Conservatism,UniformIntegerMutation,0.05,6,5,15
51,2080,0.3391733169555664,0.3152977228164673,0.3145217001438141,0.2899121046066284,40,30.91640904022841,espresso,0.6646196842193604,cup,0.036254312843084335,plate,0.012193858623504639,coffeepot,0.006187221966683865,bagel,0.003807900007814169,OnePointCrossover,TournamentSelection,4,Conservatism,UniformIntegerMutation,0.05,6,5,15
52,2120,0.3469884991645813,0.32026031613349915,0.31846264004707336,0.2931753993034363,40,32.84150431502032,espresso,0.6568142771720886,cup,0.03667960315942764,plate,0.012542957440018654,coffeepot,0.006246634759008884,bagel,0.00381468259729445,OnePointCrossover,TournamentSelection,4,Conservatism,UniformIntegerMutation,0.05,6,5,15
53,2160,0.36040711402893066,0.32681140303611755,0.32911157608032227,0.29509973526000977,40,34.62153969961164,espresso,0.643123209476471,cup,0.03500273823738098,plate,0.01145043782889843,coffeepot,0.005988944321870804,bagel,0.003561119083315134,OnePointCrossover,TournamentSelection,4,Conservatism,UniformIntegerMutation,0.05,6,5,15
54,2200,0.35359442234039307,0.33338165283203125,0.3355017602443695,0.3106505274772644,40,35.422972933201414,espresso,0.6500617861747742,cup,0.036827344447374344,plate,0.013870702125132084,coffeepot,0.0062464517541229725,bagel,0.003680861322209239,OnePointCrossover,TournamentSelection,4,Conservatism,UniformIntegerMutation,0.05,6,5,15
55,2240,0.35083872079849243,0.3341193199157715,0.33465269207954407,0.3082270622253418,40,35.25576520193861,espresso,0.6527948975563049,cup,0.033055808395147324,plate,0.011870700865983963,coffeepot,0.005234584677964449,bagel,0.003583326702937484,OnePointCrossover,TournamentSelection,4,Conservatism,UniformIntegerMutation,0.05,6,5,15
56,2280,0.35989582538604736,0.33573415875434875,0.334887832403183,0.3102791905403137,40,35.385919937575416,espresso,0.6437581181526184,cup,0.03284937143325806,plate,0.01221027784049511,coffeepot,0.005970972590148449,bagel,0.003682252950966358,OnePointCrossover,TournamentSelection,4,Conservatism,UniformIntegerMutation,0.05,6,5,15
57,2320,0.36536329984664917,0.34008389711380005,0.34263384342193604,0.3124891519546509,40,38.831115059582324,espresso,0.6381993293762207,cup,0.03557548671960831,plate,0.011869995854794979,coffeepot,0.006057997699826956,bagel,0.00356750818900764,OnePointCrossover,TournamentSelection,4,Conservatism,UniformIntegerMutation,0.05,6,5,15
58,2360,0.37197983264923096,0.3466044068336487,0.34928497672080994,0.30021750926971436,40,36.64797355849635,espresso,0.6316895484924316,cup,0.04164833202958107,plate,0.011333029717206955,coffeepot,0.0070953369140625,bagel,0.003685962175950408,OnePointCrossover,TournamentSelection,4,Conservatism,UniformIntegerMutation,0.05,6,5,15
59,2400,0.3756411075592041,0.34897369146347046,0.34820839762687683,0.3281785249710083,40,32.00208793946855,espresso,0.6281065940856934,cup,0.04160336032509804,plate,0.011339165270328522,coffeepot,0.007195105776190758,bagel,0.003748407354578376,OnePointCrossover,TournamentSelection,4,Conservatism,UniformIntegerMutation,0.05,6,5,15
60,2440,0.40415501594543457,0.3523997664451599,0.34993481636047363,0.3291076421737671,40,30.716066967543437,espresso,0.599669337272644,cup,0.04689096286892891,plate,0.012342683970928192,coffeepot,0.007184435613453388,bagel,0.0038276994600892067,OnePointCrossover,TournamentSelection,4,Conservatism,UniformIntegerMutation,0.05,6,5,15
61,2480,0.39430952072143555,0.35826826095581055,0.35781458020210266,0.3326427936553955,40,30.07264818490815,espresso,0.6093355417251587,cup,0.046899791806936264,plate,0.012806588783860207,coffeepot,0.007261235732585192,bagel,0.0037233508192002773,OnePointCrossover,TournamentSelection,4,Conservatism,UniformIntegerMutation,0.05,6,5,15
62,2520,0.3924005627632141,0.366426020860672,0.366081565618515,0.3481425642967224,40,29.871630264229474,espresso,0.611370861530304,cup,0.04692196846008301,plate,0.013244143687188625,coffeepot,0.007469285279512405,bagel,0.0037369709461927414,OnePointCrossover,TournamentSelection,4,Conservatism,UniformIntegerMutation,0.05,6,5,15
63,2560,0.4019016623497009,0.37170398235321045,0.3697609305381775,0.3309609889984131,40,31.049087221639542,espresso,0.6019678711891174,cup,0.04657810926437378,plate,0.014040007255971432,coffeepot,0.00774460518732667,bagel,0.003876769682392478,OnePointCrossover,TournamentSelection,4,Conservatism,UniformIntegerMutation,0.05,6,5,15
64,2600,0.4064962863922119,0.37810006737709045,0.3779827654361725,0.3397018313407898,40,28.422534886132564,espresso,0.597165048122406,cup,0.04762342944741249,plate,0.012975647114217281,coffeepot,0.007688846439123154,bagel,0.0036159558221697807,OnePointCrossover,TournamentSelection,4,Conservatism,UniformIntegerMutation,0.05,6,5,15
65,2640,0.4166053533554077,0.386330783367157,0.3870212435722351,0.3632584810256958,40,28.436591447004282,espresso,0.5870009660720825,cup,0.048394154757261276,plate,0.013677562586963177,coffeepot,0.007771809119731188,bagel,0.003631334053352475,OnePointCrossover,TournamentSelection,4,Conservatism,UniformIntegerMutation,0.05,6,5,15
66,2680,0.42201489210128784,0.3897724151611328,0.3930356800556183,0.357780396938324,40,29.585072002855235,espresso,0.5820819139480591,cup,0.05566134676337242,plate,0.014176856726408005,coffeepot,0.007825428619980812,bagel,0.004109377972781658,OnePointCrossover,TournamentSelection,4,Conservatism,UniformIntegerMutation,0.05,6,5,15
67,2720,0.430791974067688,0.40053898096084595,0.3993016481399536,0.38064640760421753,40,30.75490452822169,espresso,0.5728744864463806,cup,0.05412010848522186,plate,0.015136966481804848,coffeepot,0.007763715460896492,bagel,0.0037013983819633722,OnePointCrossover,TournamentSelection,4,Conservatism,UniformIntegerMutation,0.05,6,5,15
68,2760,0.4298863410949707,0.4055767059326172,0.4051749110221863,0.372225821018219,40,31.928122126080133,espresso,0.5738048553466797,cup,0.051168207079172134,plate,0.013483735732734203,coffeepot,0.007612764369696379,bagel,0.003688628086820245,OnePointCrossover,TournamentSelection,4,Conservatism,UniformIntegerMutation,0.05,6,5,15
69,2800,0.439416766166687,0.40972891449928284,0.40796998143196106,0.37916815280914307,40,33.57594712063443,espresso,0.5641626119613647,cup,0.05209079384803772,plate,0.014243434183299541,coffeepot,0.007503141649067402,bagel,0.0035996122751384974,OnePointCrossover,TournamentSelection,4,Conservatism,UniformIntegerMutation,0.05,6,5,15
70,2840,0.44955992698669434,0.4162985682487488,0.41487792134284973,0.3897814154624939,40,33.118634917831315,espresso,0.5542879104614258,cup,0.05791214853525162,plate,0.015190248377621174,coffeepot,0.008205072954297066,bagel,0.003917483612895012,OnePointCrossover,TournamentSelection,4,Conservatism,UniformIntegerMutation,0.05,6,5,15
