Generation,Fitness function uses,Best fitness,Average fitness,Median fitness,Worst Fitness,Population size,Std Population,Predicted class 1,Probability 1,Predicted class 2,Probability 2,Predicted class 3,Probability 3,Predicted class 4,Probability 4,Predicted class 5,Probability 5,crossover_function,selection_function,tournament_size,mutation_function,bounded_mutation_function,mutation_rate,mutation_variance,classes_to_avoid,max_change
71,2880,0.4544386863708496,0.4264395833015442,0.4281235337257385,0.40039151906967163,40,31.040575918587464,espresso,0.5496370792388916,cup,0.05457010492682457,plate,0.016523167490959167,coffeepot,0.008297680877149105,bagel,0.00405091093853116,OnePointCrossover,TournamentSelection,4,Conservatism,UniformIntegerMutation,0.05,6,5,15
72,2920,0.460766077041626,0.43280062079429626,0.4332890510559082,0.39848482608795166,40,29.54374911372778,espresso,0.5431473851203918,cup,0.052657704800367355,plate,0.01610253006219864,coffeepot,0.008573312312364578,bagel,0.0039578997530043125,OnePointCrossover,TournamentSelection,4,Conservatism,UniformIntegerMutation,0.05,6,5,15
73,2960,0.46817517280578613,0.4415017068386078,0.44347140192985535,0.40933191776275635,40,31.332655064281838,espresso,0.535703718662262,cup,0.05055265873670578,plate,0.013425998389720917,coffeepot,0.008000548928976059,eggnog,0.003874812973663211,OnePointCrossover,TournamentSelection,4,Conservatism,UniformIntegerMutation,0.05,6,5,15
74,3000,0.46430474519729614,0.4442446827888489,0.44721534848213196,0.4167947769165039,40,33.60379263471285,espresso,0.539634644985199,cup,0.05012859031558037,plate,0.014451336115598679,coffeepot,0.008022919297218323,bagel,0.0038865534588694572,OnePointCrossover,TournamentSelection,4,Conservatism,UniformIntegerMutation,0.05,6,5,15
75,3040,0.47673946619033813,0.4493257403373718,0.448635995388031,0.42018550634384155,40,33.4892291726165,espresso,0.5271878838539124,cup,0.05192957818508148,plate,0.013356056064367294,coffeepot,0.008216087706387043,bagel,0.003940239083021879,OnePointCrossover,TournamentSelection,4,Conservatism,UniformIntegerMutation,0.05,6,5,15
76,3080,0.5089648962020874,0.454948365688324,0.4557884633541107,0.4220430254936218,40,33.854385851367276,espresso,0.49509578943252563,cup,0.06144428625702858,plate,0.014658196829259396,coffeepot,0.008897516876459122,eggnog,0.0040632085874676704,OnePointCrossover,TournamentSelection,4,Conservatism,UniformIntegerMutation,0.05,6,5,15
77,3120,0.5008364915847778,0.4633106291294098,0.46206241846084595,0.4341546297073364,40,32.95006558595178,espresso,0.5032153129577637,cup,0.06753885000944138,plate,0.015139671042561531,coffeepot,0.008816924877464771,eggnog,0.004099269397556782,OnePointCrossover,TournamentSelection,4,Conservatism,UniformIntegerMutation,0.05,6,5,15
78,3160,0.49394166469573975,0.4660930633544922,0.46581777930259705,0.43427032232284546,40,33.89107803710037,espresso,0.5101690292358398,cup,0.06392594426870346,plate,0.015264698304235935,coffeepot,0.00910714827477932,eggnog,0.004057230893522501,OnePointCrossover,TournamentSelection,4,Conservatism,UniformIntegerMutation,0.05,6,5,15
79,3200,0.5005717277526855,0.4739379286766052,0.4747334122657776,0.43200212717056274,40,35.62208341449675,espresso,0.5035433173179626,cup,0.06562931835651398,plate,0.015514297410845757,coffeepot,0.009250030852854252,eggnog,0.00411537941545248,OnePointCrossover,TournamentSelection,4,Conservatism,UniformIntegerMutation,0.05,6,5,15
80,3240,0.5042980909347534,0.47799140214920044,0.4788084030151367,0.4506247043609619,40,36.580548640360085,espresso,0.49972113966941833,cup,0.06224096193909645,plate,0.014760514721274376,coffeepot,0.00859488919377327,eggnog,0.004051150754094124,OnePointCrossover,TournamentSelection,4,Conservatism,UniformIntegerMutation,0.05,6,5,15
81,3280,0.5027790069580078,0.48421525955200195,0.48737454414367676,0.46266239881515503,40,35.18885373099627,espresso,0.5013864636421204,cup,0.053997814655303955,plate,0.014697846956551075,coffeepot,0.00788468960672617,eggnog,0.004229974001646042,OnePointCrossover,TournamentSelection,4,Conservatism,UniformIntegerMutation,0.05,6,5,15
82,3320,0.5289692878723145,0.4895963668823242,0.48993879556655884,0.4434800148010254,40,36.283686231857835,espresso,0.47544047236442566,cup,0.06252330541610718,plate,0.0139788668602705,coffeepot,0.008576691150665283,eggnog,0.004447511397302151,OnePointCrossover,TournamentSelection,4,Conservatism,UniformIntegerMutation,0.05,6,5,15
83,3360,0.5295974016189575,0.49401015043258667,0.4916786849498749,0.47241806983947754,40,37.847932798832,espresso,0.475005567073822,cup,0.06369271874427795,plate,0.013617082498967648,coffeepot,0.007900516502559185,eggnog,0.004643327556550503,OnePointCrossover,TournamentSelection,4,Conservatism,UniformIntegerMutation,0.05,6,5,15
84,3400,0.5314158797264099,0.4993976652622223,0.49832838773727417,0.4554911255836487,40,37.769845235394506,espresso,0.47330448031425476,cup,0.06698770821094513,plate,0.014722274616360664,coffeepot,0.00888068787753582,eggnog,0.004748878069221973,OnePointCrossover,TournamentSelection,4,Conservatism,UniformIntegerMutation,0.05,6,5,15
85,3440,0.5425353050231934,0.5060315728187561,0.5077974796295166,0.45902031660079956,40,37.80778345346497,espresso,0.46216341853141785,cup,0.06419067829847336,plate,0.015116821974515915,coffeepot,0.00956302136182785,eggnog,0.004686009604483843,OnePointCrossover,TournamentSelection,4,Conservatism,UniformIntegerMutation,0.05,6,5,15
86,3480,0.5394718647003174,0.5113511085510254,0.5130922794342041,0.47675418853759766,40,39.886864091834276,espresso,0.46507441997528076,cup,0.06619742512702942,plate,0.015495026484131813,coffeepot,0.009859761223196983,eggnog,0.004565462004393339,OnePointCrossover,TournamentSelection,4,Conservatism,UniformIntegerMutation,0.05,6,5,15
87,3520,0.5432524681091309,0.5137181878089905,0.5129826068878174,0.48532354831695557,40,38.746741554119026,espresso,0.4614291191101074,cup,0.06559121608734131,plate,0.01395129133015871,coffeepot,0.009189828298985958,eggnog,0.0047479188069701195,OnePointCrossover,TournamentSelection,4,Conservatism,UniformIntegerMutation,0.05,6,5,15
88,3560,0.5410261154174805,0.514458417892456,0.5138278007507324,0.4934854507446289,40,38.229501972632434,espresso,0.4637076258659363,cup,0.06191497668623924,plate,0.015742892399430275,coffeepot,0.009016872383654118,eggnog,0.004706987179815769,OnePointCrossover,TournamentSelection,4,Conservatism,UniformIntegerMutation,0.05,6,5,15
89,3600,0.5520811080932617,0.5174462795257568,0.5181386470794678,0.4843939542770386,40,36.65728681009114,espresso,0.45276734232902527,cup,0.06552577763795853,plate,0.013950641267001629,coffeepot,0.009047691710293293,eggnog,0.004850225988775492,OnePointCrossover,TournamentSelection,4,Conservatism,UniformIntegerMutation,0.05,6,5,15
90,3640,0.5539736747741699,0.526009738445282,0.527538537979126,0.5004943609237671,40,36.24890661089859,espresso,0.4510076940059662,cup,0.0604386143386364,plate,0.01796850562095642,coffeepot,0.008237766101956367,eggnog,0.004948954097926617,OnePointCrossover,TournamentSelection,4,Conservatism,UniformIntegerMutation,0.05,6,5,15
91,3680,0.5563519597053528,0.5293698310852051,0.5320207476615906,0.5023781061172485,40,39.90887636746093,espresso,0.44853416085243225,cup,0.061340395361185074,plate,0.01619374193251133,coffeepot,0.009032076224684715,eggnog,0.00488527026027441,OnePointCrossover,TournamentSelection,4,Conservatism,UniformIntegerMutation,0.05,6,5,15
92,3720,0.5662241578102112,0.5343071818351746,0.5341336727142334,0.5015666484832764,40,38.37423748232139,espresso,0.4386199414730072,cup,0.06497354060411453,plate,0.016256002709269524,coffeepot,0.009072580374777317,eggnog,0.004820932634174824,OnePointCrossover,TournamentSelection,4,Conservatism,UniformIntegerMutation,0.05,6,5,15
93,3760,0.5680939555168152,0.5399782061576843,0.5374172329902649,0.5135840177536011,40,38.49180826766666,espresso,0.43697383999824524,cup,0.05906160548329353,plate,0.01715146377682686,coffeepot,0.008349617943167686,eggnog,0.0050908480770885944,OnePointCrossover,TournamentSelection,4,Conservatism,UniformIntegerMutation,0.05,6,5,15
94,3800,0.5874373316764832,0.5481660962104797,0.5479199290275574,0.5099962949752808,40,42.38267541610002,espresso,0.4174259305000305,cup,0.06765776127576828,plate,0.016467688605189323,coffeepot,0.009531506337225437,eggnog,0.004902000539004803,OnePointCrossover,TournamentSelection,4,Conservatism,UniformIntegerMutation,0.05,6,5,15
95,3840,0.587831974029541,0.5563422441482544,0.5575608015060425,0.5140248537063599,40,41.335872560453126,espresso,0.4177952706813812,cup,0.07344862818717957,plate,0.01731385663151741,coffeepot,0.009042860940098763,eggnog,0.005636173766106367,OnePointCrossover,TournamentSelection,4,Conservatism,UniformIntegerMutation,0.05,6,5,15
96,3880,0.5951018333435059,0.564681887626648,0.5616410970687866,0.529943585395813,40,40.38859731835188,espresso,0.41065359115600586,cup,0.07084193080663681,plate,0.017778709530830383,coffeepot,0.008631270378828049,eggnog,0.0057599348947405815,OnePointCrossover,TournamentSelection,4,Conservatism,UniformIntegerMutation,0.05,6,5,15
97,3920,0.6100652813911438,0.5717848539352417,0.572400689125061,0.5357726216316223,40,38.69716909676084,espresso,0.3960089385509491,cup,0.07023151963949203,plate,0.016687320545315742,coffeepot,0.009241684339940548,eggnog,0.006077393423765898,OnePointCrossover,TournamentSelection,4,Conservatism,UniformIntegerMutation,0.05,6,5,15
98,3960,0.6076827645301819,0.5785722732543945,0.5802782773971558,0.5442553758621216,40,35.82866014612974,espresso,0.3983529210090637,cup,0.06881437450647354,plate,0.017524823546409607,coffeepot,0.008822695352137089,eggnog,0.005999538116157055,OnePointCrossover,TournamentSelection,4,Conservatism,UniformIntegerMutation,0.05,6,5,15
99,4000,0.6206157207489014,0.5903165936470032,0.5883803367614746,0.5681196451187134,40,31.203139467464414,espresso,0.3850663900375366,cup,0.07589974254369736,plate,0.01810964196920395,coffeepot,0.01015916932374239,eggnog,0.0056904880329966545,OnePointCrossover,TournamentSelection,4,Conservatism,UniformIntegerMutation,0.05,6,5,15
100,4040,0.6209300756454468,0.5975676774978638,0.6000086069107056,0.5701402425765991,40,31.228412573157446,espresso,0.3846306800842285,cup,0.07394016534090042,plate,0.018473008647561073,coffeepot,0.009755360893905163,eggnog,0.00555671751499176,OnePointCrossover,TournamentSelection,4,Conservatism,UniformIntegerMutation,0.05,6,5,15
101,4080,0.6434897184371948,0.6074240803718567,0.6088084578514099,0.5771467685699463,40,31.764096153676068,espresso,0.362398624420166,cup,0.07423286139965057,plate,0.018872147426009178,coffeepot,0.011345666833221912,eggnog,0.005862160585820675,OnePointCrossover,TournamentSelection,4,Conservatism,UniformIntegerMutation,0.05,6,5,15
102,4120,0.6409071683883667,0.6149860620498657,0.617027759552002,0.5829901695251465,40,33.044109562942616,espresso,0.3649441599845886,cup,0.07216263562440872,plate,0.019830241799354553,coffeepot,0.010397203266620636,eggnog,0.00585475517436862,OnePointCrossover,TournamentSelection,4,Conservatism,UniformIntegerMutation,0.05,6,5,15
103,4160,0.6425342559814453,0.6198831796646118,0.6211233139038086,0.5884631872177124,40,33.998207220873695,espresso,0.3633647859096527,cup,0.07302654534578323,plate,0.018726635724306107,coffeepot,0.010257468558847904,spatula,0.005943638738244772,OnePointCrossover,TournamentSelection,4,Conservatism,UniformIntegerMutation,0.05,6,5,15
104,4200,0.6524302959442139,0.6238170862197876,0.6220731735229492,0.5984746813774109,40,34.6392893053429,espresso,0.35351482033729553,cup,0.0829547718167305,plate,0.01979968324303627,coffeepot,0.01158999279141426,eggnog,0.005953152198344469,OnePointCrossover,TournamentSelection,4,Conservatism,UniformIntegerMutation,0.05,6,5,15
105,4240,0.6569803953170776,0.6307131052017212,0.628807783126831,0.5915666818618774,40,36.32380016810497,espresso,0.3490573763847351,cup,0.08456982672214508,plate,0.020456330850720406,coffeepot,0.012199422344565392,eggnog,0.006073964759707451,OnePointCrossover,TournamentSelection,4,Conservatism,UniformIntegerMutation,0.05,6,5,15
106,4280,0.6689721345901489,0.6368024945259094,0.6361918449401855,0.6101985573768616,40,36.69756162249089,espresso,0.33748292922973633,cup,0.0862281545996666,plate,0.019270166754722595,coffeepot,0.010782069526612759,eggnog,0.006500773131847382,OnePointCrossover,TournamentSelection,4,Conservatism,UniformIntegerMutation,0.05,6,5,15
107,4320,0.6736708879470825,0.6405157446861267,0.6412622928619385,0.6054432392120361,40,34.507205301231075,espresso,0.33281469345092773,cup,0.08623380959033966,plate,0.01730099320411682,coffeepot,0.010463117621839046,eggnog,0.006505761761218309,OnePointCrossover,TournamentSelection,4,Conservatism,UniformIntegerMutation,0.05,6,5,15
108,4360,0.6734335422515869,0.6457937955856323,0.6434898972511292,0.6128953099250793,40,34.585075938304534,espresso,0.3328365087509155,cup,0.08543332666158676,plate,0.017736399546265602,coffeepot,0.0110481483861804,eggnog,0.006276408210396767,OnePointCrossover,TournamentSelection,4,Conservatism,UniformIntegerMutation,0.05,6,5,15
109,4400,0.6721792221069336,0.6518852710723877,0.6529949903488159,0.623632550239563,40,36.19477772627364,espresso,0.33436793088912964,cup,0.08468051999807358,plate,0.01798056811094284,coffeepot,0.010936160571873188,eggnog,0.0065703485161066055,OnePointCrossover,TournamentSelection,4,Conservatism,UniformIntegerMutation,0.05,6,5,15
110,4440,0.6789950132369995,0.6533905863761902,0.655670166015625,0.6299142241477966,40,35.36588591059097,espresso,0.3278314173221588,cup,0.0912175104022026,plate,0.016758104786276817,coffeepot,0.010176223702728748,eggnog,0.0067945378832519054,OnePointCrossover,TournamentSelection,4,Conservatism,UniformIntegerMutation,0.05,6,5,15
111,4480,0.683188796043396,0.6543601155281067,0.6540449857711792,0.6226952075958252,40,36.0979603660392,espresso,0.3233860433101654,cup,0.08788720518350601,plate,0.018619844689965248,coffeepot,0.01078051794320345,eggnog,0.006601376459002495,OnePointCrossover,TournamentSelection,4,Conservatism,UniformIntegerMutation,0.05,6,5,15
112,4520,0.680377721786499,0.6598186492919922,0.6587828397750854,0.6380811333656311,40,39.0055579710245,espresso,0.32645538449287415,cup,0.09043608605861664,plate,0.019331583753228188,coffeepot,0.010596935637295246,eggnog,0.006865085568279028,OnePointCrossover,TournamentSelection,4,Conservatism,UniformIntegerMutation,0.05,6,5,15
113,4560,0.694632351398468,0.6630191206932068,0.6638005971908569,0.6013846397399902,40,41.16651653243677,espresso,0.31209897994995117,cup,0.09220724552869797,plate,0.02058359980583191,coffeepot,0.010240474715828896,eggnog,0.0067297304049134254,OnePointCrossover,TournamentSelection,4,Conservatism,UniformIntegerMutation,0.05,6,5,15
114,4600,0.6872570514678955,0.6669065952301025,0.6669189929962158,0.648344874382019,40,41.60924826711694,espresso,0.3191778361797333,cup,0.09411482512950897,plate,0.021975811570882797,coffeepot,0.010306211188435555,eggnog,0.006461362354457378,OnePointCrossover,TournamentSelection,4,Conservatism,UniformIntegerMutation,0.05,6,5,15
115,4640,0.6940413117408752,0.6667218208312988,0.6658883094787598,0.6342043876647949,40,40.300995927367914,espresso,0.31223970651626587,cup,0.08697904646396637,plate,0.02206425555050373,coffeepot,0.01114574447274208,eggnog,0.006300987675786018,OnePointCrossover,TournamentSelection,4,Conservatism,UniformIntegerMutation,0.05,6,5,15
116,4680,0.695256769657135,0.6724956631660461,0.6704754829406738,0.6503174304962158,40,39.62258405351764,espresso,0.3115236759185791,cup,0.09273671358823776,plate,0.020863397046923637,coffeepot,0.0107386140152812,eggnog,0.006813782267272472,OnePointCrossover,TournamentSelection,4,Conservatism,UniformIntegerMutation,0.05,6,5,15
117,4720,0.6997134685516357,0.6759132146835327,0.6776952743530273,0.635483980178833,40,39.34012891983754,espresso,0.30700814723968506,cup,0.08536568284034729,plate,0.023756038397550583,coffeepot,0.010878427885472775,spatula,0.0066881561651825905,OnePointCrossover,TournamentSelection,4,Conservatism,UniformIntegerMutation,0.05,6,5,15
118,4760,0.7089154124259949,0.6795512437820435,0.6778680086135864,0.641094982624054,40,40.48442212254281,espresso,0.29763174057006836,cup,0.09505803883075714,plate,0.019618650898337364,coffeepot,0.0106165437027812,eggnog,0.006567275617271662,OnePointCrossover,TournamentSelection,4,Conservatism,UniformIntegerMutation,0.05,6,5,15
119,4800,0.7103009223937988,0.6846550107002258,0.6836262941360474,0.6540932655334473,40,42.02118967357254,espresso,0.2965209186077118,cup,0.0954817607998848,plate,0.0214393213391304,coffeepot,0.010610237717628479,eggnog,0.006793792359530926,OnePointCrossover,TournamentSelection,4,Conservatism,UniformIntegerMutation,0.05,6,5,15
120,4840,0.7176687717437744,0.689984917640686,0.6937008500099182,0.6461798548698425,40,43.7060844411756,espresso,0.2895883619785309,cup,0.1022336333990097,plate,0.02120545320212841,coffeepot,0.010587992146611214,eggnog,0.0072866990230977535,OnePointCrossover,TournamentSelection,4,Conservatism,UniformIntegerMutation,0.05,6,5,15
121,4880,0.7280216217041016,0.6968453526496887,0.6980617046356201,0.6703129410743713,40,42.84127454604942,espresso,0.2792854905128479,cup,0.08811005204916,plate,0.021010704338550568,coffeepot,0.0105205737054348,eggnog,0.007330982480198145,OnePointCrossover,TournamentSelection,4,Conservatism,UniformIntegerMutation,0.05,6,5,15
122,4920,0.7313743829727173,0.6998814344406128,0.6979342699050903,0.6594817638397217,40,43.69901371165847,espresso,0.2757839560508728,cup,0.09514038264751434,plate,0.021324124187231064,coffeepot,0.011500312946736813,eggnog,0.007158755324780941,OnePointCrossover,TournamentSelection,4,Conservatism,UniformIntegerMutation,0.05,6,5,15
123,4960,0.732144832611084,0.7089056968688965,0.7094329595565796,0.6839135885238647,40,40.36868262180896,espresso,0.27513229846954346,cup,0.11405526101589203,plate,0.0218734722584486,coffeepot,0.01049122866243124,eggnog,0.007309692446142435,OnePointCrossover,TournamentSelection,4,Conservatism,UniformIntegerMutation,0.05,6,5,15
124,5000,0.7412146329879761,0.7136120796203613,0.7096208333969116,0.688035249710083,40,41.439772119994515,espresso,0.2660020887851715,cup,0.11006344854831696,plate,0.02063736319541931,coffeepot,0.01087181456387043,eggnog,0.007239661179482937,OnePointCrossover,TournamentSelection,4,Conservatism,UniformIntegerMutation,0.05,6,5,15
125,5040,0.7524288296699524,0.7186576128005981,0.7188594341278076,0.6839932203292847,40,41.34062852236975,espresso,0.2557002305984497,cup,0.09815752506256104,plate,0.022155500948429108,coffeepot,0.010465419851243496,eggnog,0.008128729648888111,OnePointCrossover,TournamentSelection,4,Conservatism,UniformIntegerMutation,0.05,6,5,15
126,5080,0.750747561454773,0.7238932251930237,0.7241877913475037,0.6877354979515076,40,40.01516878766058,espresso,0.25720930099487305,cup,0.10148034244775772,plate,0.02177811786532402,coffeepot,0.010605495423078537,eggnog,0.007983277551829815,OnePointCrossover,TournamentSelection,4,Conservatism,UniformIntegerMutation,0.05,6,5,15
127,5120,0.7616533041000366,0.7265831232070923,0.725780725479126,0.6992619037628174,40,38.61729516501136,espresso,0.246391162276268,cup,0.10490284860134125,plate,0.022387241944670677,coffeepot,0.010398222133517265,eggnog,0.008052175864577293,OnePointCrossover,TournamentSelection,4,Conservatism,UniformIntegerMutation,0.05,6,5,15
128,5160,0.7631299495697021,0.7320860624313354,0.7297930717468262,0.7057538628578186,40,36.68234953907888,espresso,0.24505943059921265,cup,0.11249139159917831,plate,0.02359786070883274,coffeepot,0.011809349991381168,eggnog,0.00819403026252985,OnePointCrossover,TournamentSelection,4,Conservatism,UniformIntegerMutation,0.05,6,5,15
129,5200,0.7701951265335083,0.7445887327194214,0.7464666366577148,0.700259804725647,40,37.09079688533916,espresso,0.2377529740333557,cup,0.09986083954572678,plate,0.02357363887131214,coffeepot,0.010895442217588425,eggnog,0.007976447232067585,OnePointCrossover,TournamentSelection,4,Conservatism,UniformIntegerMutation,0.05,6,5,15
130,5240,0.782352089881897,0.7496010065078735,0.7491277456283569,0.729863166809082,40,36.84207891935594,espresso,0.22568760812282562,cup,0.11785471439361572,plate,0.02310994081199169,coffeepot,0.011708761565387249,eggnog,0.008066780865192413,OnePointCrossover,TournamentSelection,4,Conservatism,UniformIntegerMutation,0.05,6,5,15
131,5280,0.7662845849990845,0.7513472437858582,0.753005862236023,0.7198214530944824,40,36.91682264115554,espresso,0.24153313040733337,cup,0.11893660575151443,plate,0.0223216749727726,coffeepot,0.011929110623896122,eggnog,0.007790083531290293,OnePointCrossover,TournamentSelection,4,Conservatism,UniformIntegerMutation,0.05,6,5,15
132,5320,0.772409200668335,0.7515339851379395,0.7526001930236816,0.7247946262359619,40,35.89793041207399,espresso,0.23619408905506134,cup,0.11726805567741394,plate,0.02153009921312332,coffeepot,0.010820412077009678,eggnog,0.008595338091254234,OnePointCrossover,TournamentSelection,4,Conservatism,UniformIntegerMutation,0.05,6,5,15
133,5360,0.7706621885299683,0.7548211216926575,0.7557705640792847,0.7340131402015686,40,34.10139925518441,espresso,0.2369566410779953,cup,0.12385323643684387,plate,0.020425807684659958,coffeepot,0.011142727918922901,eggnog,0.00763269979506731,OnePointCrossover,TournamentSelection,4,Conservatism,UniformIntegerMutation,0.05,6,5,15
134,5400,0.7720625996589661,0.754193127155304,0.7551928162574768,0.728998601436615,40,33.46627300782563,espresso,0.23652353882789612,cup,0.11201614886522293,plate,0.02310933545231819,coffeepot,0.010716298595070839,eggnog,0.00858973152935505,OnePointCrossover,TournamentSelection,4,Conservatism,UniformIntegerMutation,0.05,6,5,15
135,5440,0.7786728143692017,0.7551578283309937,0.7539942860603333,0.7185834646224976,40,32.65798933955211,espresso,0.2297479808330536,cup,0.12924186885356903,plate,0.021562812849879265,coffeepot,0.011502419598400593,eggnog,0.008456401526927948,OnePointCrossover,TournamentSelection,4,Conservatism,UniformIntegerMutation,0.05,6,5,15
136,5480,0.7819098830223083,0.7595158815383911,0.7608047723770142,0.7394776344299316,40,33.116277767186396,espresso,0.22654546797275543,cup,0.14283335208892822,plate,0.019800839945673943,coffeepot,0.01216610986739397,eggnog,0.00844025332480669,OnePointCrossover,TournamentSelection,4,Conservatism,UniformIntegerMutation,0.05,6,5,15
137,5520,0.7834600210189819,0.7636840343475342,0.7641194462776184,0.7421270608901978,40,34.728184493025424,espresso,0.2243582010269165,cup,0.12035933136940002,plate,0.020087048411369324,coffeepot,0.011205525137484074,eggnog,0.007842405699193478,OnePointCrossover,TournamentSelection,4,Conservatism,UniformIntegerMutation,0.05,6,5,15
138,5560,0.7879245281219482,0.7674446105957031,0.768222451210022,0.7305961847305298,40,35.48979563324673,espresso,0.21960817277431488,cup,0.11983705312013626,plate,0.022295817732810974,coffeepot,0.011642870493233204,eggnog,0.0075283413752913475,OnePointCrossover,TournamentSelection,4,Conservatism,UniformIntegerMutation,0.05,6,5,15
139,5600,0.7892671823501587,0.7684041261672974,0.7683720588684082,0.7442450523376465,40,36.00351655652039,espresso,0.2191290706396103,cup,0.1348877251148224,plate,0.021384363994002342,coffeepot,0.011960430070757866,eggnog,0.00837811827659607,OnePointCrossover,TournamentSelection,4,Conservatism,UniformIntegerMutation,0.05,6,5,15
140,5640,0.8054611086845398,0.7730251550674438,0.7753158211708069,0.7447608709335327,40,35.32153763467259,espresso,0.20366184413433075,cup,0.14102952182292938,plate,0.018108565360307693,coffeepot,0.01136673055589199,eggnog,0.009116402827203274,OnePointCrossover,TournamentSelection,4,Conservatism,UniformIntegerMutation,0.05,6,5,15
141,5680,0.7998546361923218,0.776628315448761,0.7742074131965637,0.7608280181884766,40,35.73522955025856,espresso,0.20853273570537567,cup,0.12075573951005936,plate,0.020141543820500374,coffeepot,0.010976315476000309,eggnog,0.008357439190149307,OnePointCrossover,TournamentSelection,4,Conservatism,UniformIntegerMutation,0.05,6,5,15
142,5720,0.811614990234375,0.7817696332931519,0.7817153930664062,0.7555213570594788,40,36.63184935070375,espresso,0.1973239630460739,cup,0.1447102576494217,plate,0.0205520112067461,coffeepot,0.012237570248544216,eggnog,0.008963895961642265,OnePointCrossover,TournamentSelection,4,Conservatism,UniformIntegerMutation,0.05,6,5,15
